run_id,label,n,ods,gap_var,first_half_ods
cpu_base_035,BASELINE,20,0,0,0
cpu_base_036,BASELINE,20,0.010526,0.166205,0.044444
cpu_base_037,BASELINE,20,0.010526,0.132964,0.022222
cpu_base_038,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_039,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_040,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_041,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_042,BASELINE,20,0.010526,0.271468,0.044444
cpu_base_043,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_044,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_045,BASELINE,20,0.015789,0.299169,0.066667
cpu_base_046,BASELINE,20,0.005263,0.049861,0
cpu_base_047,BASELINE,20,0.010526,0.132964,0.022222
cpu_base_048,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_049,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_050,BASELINE,20,0.010526,0.132964,0.044444
cpu_base_051,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_052,BASELINE,20,0,0,0
cpu_base_053,BASELINE,20,0.015789,0.404432,0.066667
cpu_base_054,BASELINE,20,0.010526,0.238227,0.044444
cpu_base_055,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_056,BASELINE,20,0.015789,0.404432,0.066667
cpu_base_057,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_058,BASELINE,20,0.010526,0.132964,0.044444
cpu_base_059,BASELINE,20,0.010526,0.094183,0.022222
cpu_base_060,BASELINE,20,0.010526,0.166205,0.022222
cpu_base_061,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_062,BASELINE,20,0.005263,0.094183,0
cpu_base_063,BASELINE,20,0,0,0
cpu_base_064,BASELINE,20,0.010526,0.166205,0.044444
cpu_base_065,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_066,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_067,BASELINE,20,0.010526,0.238227,0.044444
cpu_base_068,BASELINE,20,0.010526,0.238227,0.044444
cpu_base_069,BASELINE,20,0.010526,0.238227,0.044444
cpu_base_070,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_071,BASELINE,20,0.010526,0.132964,0.044444
cpu_base_072,BASELINE,20,0,0,0
cpu_base_073,BASELINE,20,0.010526,0.132964,0.022222
cpu_base_074,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_075,BASELINE,20,0.010526,0.238227,0.044444
cpu_base_076,BASELINE,20,0.010526,0.166205,0.022222
cpu_base_077,BASELINE,20,0.015789,0.404432,0.066667
cpu_base_078,BASELINE,20,0.010526,0.271468,0.044444
cpu_base_079,BASELINE,20,0,0,0
cpu_base_080,BASELINE,20,0.015789,0.32133,0
cpu_base_081,BASELINE,20,0,0,0
cpu_base_082,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_083,BASELINE,20,0.015789,0.299169,0.066667
cpu_base_084,BASELINE,20,0.010526,0.132964,0.022222
cpu_base_085,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_086,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_087,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_088,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_089,BASELINE,20,0.015789,0.166205,0.044444
cpu_base_090,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_091,BASELINE,20,0.026316,0.459834,0.066667
cpu_base_092,BASELINE,20,0,0,0
cpu_base_093,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_094,BASELINE,20,0,0,0
cpu_base_095,BASELINE,20,0,0,0
cpu_base_096,BASELINE,20,0,0,0
cpu_base_097,BASELINE,20,0.005263,0.049861,0.022222
cpu_base_098,BASELINE,20,0.005263,0.094183,0.022222
cpu_base_099,BASELINE,20,0.010526,0.238227,0.044444
mem_base_000,ATTACK,20,0,0,0
mem_base_001,ATTACK,20,0.010526,0.166205,0.044444
mem_base_002,ATTACK,20,0.005263,0.094183,0.022222
mem_base_003,ATTACK,20,0.026316,0.67036,0.111111
mem_base_004,ATTACK,20,0.010526,0.166205,0.022222
mem_base_005,ATTACK,20,0.021053,0.443213,0.044444
mem_base_006,ATTACK,20,0.015789,0.299169,0.044444
mem_base_007,ATTACK,20,0.005263,0.049861,0.022222
mem_base_008,ATTACK,20,0.005263,0.094183,0.022222
mem_base_009,ATTACK,20,0.010526,0.132964,0.022222
mem_base_010,ATTACK,20,0,0,0
mem_base_011,ATTACK,20,0.010526,0.166205,0.044444
mem_base_012,ATTACK,20,0.005263,0.049861,0.022222
mem_base_013,ATTACK,20,0.015789,0.32133,0.066667
mem_base_014,ATTACK,20,0.005263,0.094183,0.022222
mem_base_015,ATTACK,20,0,0,0
mem_base_016,ATTACK,20,0.005263,0.094183,0.022222
mem_base_017,ATTACK,20,0.005263,0.094183,0
mem_base_018,ATTACK,20,0.031579,0.565097,0.044444
mem_base_019,ATTACK,20,0.005263,0.049861,0.022222
mem_base_020,ATTACK,20,0.010526,0.166205,0.022222
mem_base_021,ATTACK,20,0.015789,0.299169,0.022222
mem_base_022,ATTACK,20,0.005263,0.094183,0.022222
mem_base_023,ATTACK,20,0.005263,0.094183,0
mem_base_024,ATTACK,20,0.005263,0.049861,0.022222
mem_base_025,ATTACK,20,0.005263,0.094183,0.022222
mem_base_026,ATTACK,20,0,0,0
mem_base_027,ATTACK,20,0.015789,0.299169,0.066667
mem_base_028,ATTACK,20,0.010526,0.166205,0.022222
mem_base_029,ATTACK,20,0.015789,0.299169,0.022222
mem_base_030,ATTACK,20,0.005263,0.094183,0.022222
mem_base_031,ATTACK,20,0.021053,0.443213,0.044444
mem_base_032,ATTACK,20,0.005263,0.094183,0.022222
mem_base_033,ATTACK,20,0.010526,0.166205,0.022222
mem_base_034,ATTACK,20,0.015789,0.32133,0.044444
mem_base_035,ATTACK,20,0,0,0
mem_base_036,ATTACK,20,0.015789,0.216066,0.044444
mem_base_037,ATTACK,20,0.005263,0.049861,0.022222
mem_base_038,ATTACK,20,0.010526,0.132964,0.022222
mem_base_039,ATTACK,20,0.010526,0.132964,0.022222
mem_base_040,ATTACK,20,0.010526,0.271468,0.044444
mem_base_041,ATTACK,20,0.010526,0.132964,0.022222
mem_base_042,ATTACK,20,0.036842,0.847645,0.111111
mem_base_043,ATTACK,20,0.010526,0.132964,0.044444
mem_base_044,ATTACK,20,0,0,0
mem_base_045,ATTACK,20,0.010526,0.132964,0.022222
mem_base_046,ATTACK,20,0.015789,0.299169,0.044444
mem_base_047,ATTACK,20,0.021053,0.443213,0.088889
mem_base_048,ATTACK,20,0,0,0
mem_base_049,ATTACK,20,0,0,0
mem_base_050,ATTACK,20,0.010526,0.238227,0.044444
mem_base_051,ATTACK,20,0.031579,0.66482,0.111111
mem_base_052,ATTACK,20,0.010526,0.132964,0.022222
mem_base_053,ATTACK,20,0.021053,0.34903,0.022222
mem_base_054,ATTACK,20,0.005263,0.049861,0.022222
mem_base_055,ATTACK,20,0.010526,0.238227,0.044444
mem_base_056,ATTACK,20,0.005263,0.049861,0.022222
mem_base_057,ATTACK,20,0.010526,0.166205,0.022222
mem_base_058,ATTACK,20,0.036842,0.720222,0.066667
mem_base_059,ATTACK,20,0.005263,0.049861,0.022222
mem_base_060,ATTACK,20,0.005263,0.094183,0.022222
mem_base_061,ATTACK,20,0.005263,0.049861,0.022222
mem_base_062,ATTACK,20,0,0,0
mem_base_063,ATTACK,20,0.021053,0.443213,0.066667
mem_base_064,ATTACK,20,0.010526,0.166205,0.022222
mem_base_065,ATTACK,20,0.005263,0.094183,0
mem_base_066,ATTACK,20,0.005263,0.094183,0
mem_base_067,ATTACK,20,0,0,0
mem_base_068,ATTACK,20,0,0,0
mem_base_069,ATTACK,20,0.021053,0.443213,0.088889
mem_base_070,ATTACK,20,0,0,0
mem_base_071,ATTACK,20,0.005263,0.049861,0.022222
mem_base_072,ATTACK,20,0.005263,0.049861,0.022222
mem_base_073,ATTACK,20,0.005263,0.049861,0.022222
mem_base_074,ATTACK,20,0.005263,0.049861,0.022222
mem_base_075,ATTACK,20,0.005263,0.049861,0.022222
mem_base_076,ATTACK,20,0,0,0
mem_base_077,ATTACK,20,0.005263,0.094183,0
mem_base_078,ATTACK,20,0.005263,0.049861,0.022222
mem_base_079,ATTACK,20,0.015789,0.271468,0.044444
mem_base_080,ATTACK,20,0.015789,0.193906,0.044444
mem_base_081,ATTACK,20,0.005263,0.049861,0.022222
mem_base_082,ATTACK,20,0.026316,0.67036,0.111111
mem_base_083,ATTACK,20,0.031579,0.559557,0.088889
mem_base_084,ATTACK,20,0,0,0
mem_base_085,ATTACK,20,0.010526,0.271468,0
mem_base_086,ATTACK,20,0.005263,0.049861,0.022222
mem_base_087,ATTACK,20,0,0,0
mem_base_088,ATTACK,20,0.010526,0.132964,0.044444
mem_base_089,ATTACK,20,0,0,0
mem_base_090,ATTACK,20,0,0,0
mem_base_091,ATTACK,20,0,0,0
mem_base_092,ATTACK,20,0.005263,0.049861,0.022222
mem_base_093,ATTACK,20,0.015789,0.216066,0.022222
mem_base_094,ATTACK,20,0.005263,0.049861,0.022222
mem_base_095,ATTACK,20,0.010526,0.132964,0
mem_base_096,ATTACK,20,0.005263,0.049861,0.022222
mem_base_097,ATTACK,20,0.005263,0.049861,0.022222
mem_base_098,ATTACK,20,0.010526,0.132964,0.044444
mem_base_099,ATTACK,20,0.015789,0.299169,0.044444
