run_id,label,n,ods,gap_var,first_half_ods
attack_022,ATTACK,20,0.047368,1.141274,0.177778
attack_023,ATTACK,20,0.015789,0.132964,0.044444
attack_024,ATTACK,20,0.110526,1.878116,0.244444
attack_025,ATTACK,20,0.047368,1.008310,0.133333
attack_026,ATTACK,20,0.084211,1.711911,0.244444
attack_027,ATTACK,20,0.068421,1.578947,0.200000
attack_028,ATTACK,20,0.078947,2.127424,0.244444
attack_029,ATTACK,20,0.031579,0.459834,0.111111
attack_030,ATTACK,20,0.047368,0.875346,0.155556
attack_031,ATTACK,20,0.100000,4.481994,0.177778
attack_032,ATTACK,20,0.084211,1.817175,0.244444
attack_033,ATTACK,20,0.057895,1.102493,0.111111
attack_034,ATTACK,20,0.078947,1.357341,0.177778
attack_035,ATTACK,20,0.047368,0.681440,0.088889
attack_036,ATTACK,20,0.031579,0.759003,0.066667
attack_037,ATTACK,20,0.026316,0.454294,0.066667
attack_038,ATTACK,20,0.026316,0.426593,0.066667
attack_039,ATTACK,20,0.084211,1.711911,0.222222
attack_040,ATTACK,20,0.057895,1.567867,0.066667
attack_041,ATTACK,20,0.089474,1.606648,0.244444
attack_042,ATTACK,20,0.015789,0.193906,0.022222
attack_043,ATTACK,20,0.084211,1.102493,0.222222
attack_044,ATTACK,20,0.031579,0.559557,0.066667
attack_045,ATTACK,20,0.036842,0.653740,0.044444
attack_046,ATTACK,20,0.084211,2.060942,0.222222
attack_047,ATTACK,20,0.105263,1.916898,0.200000
attack_048,ATTACK,20,0.042105,0.670360,0.133333
attack_049,ATTACK,20,0.068421,1.562327,0.222222
