run_id,label,n,ods,gap_var,first_half_ods
mem_base_028,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_029,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_030,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_031,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_032,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_033,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_034,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_035,MEM_BASE,20,0.010526,0.132964,0.022222
mem_base_036,MEM_BASE,20,0.010526,0.132964,0.022222
mem_base_037,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_038,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_039,MEM_BASE,20,0.021053,0.321330,0.044444
mem_base_040,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_041,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_042,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_043,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_044,MEM_BASE,20,0.021053,0.337950,0.044444
mem_base_045,MEM_BASE,20,0.010526,0.238227,0.044444
mem_base_046,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_047,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_048,MEM_BASE,20,0.005263,0.094183,0.022222
mem_base_049,MEM_BASE,20,0.010526,0.132964,0.044444
mem_base_050,MEM_BASE,20,0.021053,0.337950,0.044444
mem_base_051,MEM_BASE,20,0.010526,0.132964,0.044444
mem_base_052,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_053,MEM_BASE,20,0.005263,0.094183,0.022222
mem_base_054,MEM_BASE,20,0.021053,0.337950,0.022222
mem_base_055,MEM_BASE,20,0.010526,0.271468,0.044444
mem_base_056,MEM_BASE,20,0.005263,0.094183,0.022222
mem_base_057,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_058,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_059,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_060,MEM_BASE,20,0.010526,0.132964,0.022222
mem_base_061,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_062,MEM_BASE,20,0.010526,0.271468,0.044444
mem_base_063,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_064,MEM_BASE,20,0.031579,0.565097,0.066667
mem_base_065,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_066,MEM_BASE,20,0.010526,0.238227,0.044444
mem_base_067,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_068,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_069,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_070,MEM_BASE,20,0.010526,0.132964,0.022222
mem_base_071,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_072,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_073,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_074,MEM_BASE,20,0.010526,0.271468,0.044444
mem_base_075,MEM_BASE,20,0.010526,0.271468,0.044444
mem_base_076,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_077,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_078,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_079,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_080,MEM_BASE,20,0.005263,0.094183,0.022222
mem_base_081,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_082,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_083,MEM_BASE,20,0.021053,0.443213,0.022222
mem_base_084,MEM_BASE,20,0.010526,0.132964,0.022222
mem_base_085,MEM_BASE,20,0.010526,0.132964,0.022222
mem_base_086,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_087,MEM_BASE,20,0.005263,0.094183,0.022222
mem_base_088,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_089,MEM_BASE,20,0.005263,0.094183,0.022222
mem_base_090,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_091,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_092,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_093,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_094,MEM_BASE,20,0.005263,0.094183,0.000000
mem_base_095,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_096,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_097,MEM_BASE,20,0.005263,0.049861,0.022222
mem_base_098,MEM_BASE,20,0.000000,0.000000,0.000000
mem_base_099,MEM_BASE,20,0.005263,0.049861,0.022222
