run_id,label,n,ods,gap_var,first_half_ods
cpu_att_000,CPU_ATT,20,0.021053,0.321330,0.022222
cpu_att_001,CPU_ATT,20,0.078947,8.454294,0.000000
cpu_att_002,CPU_ATT,20,0.026316,0.354571,0.088889
cpu_att_003,CPU_ATT,20,0.036842,0.509695,0.066667
cpu_att_004,CPU_ATT,20,0.031579,1.617729,0.022222
cpu_att_005,CPU_ATT,20,0.052632,0.947368,0.111111
cpu_att_006,CPU_ATT,20,0.031579,0.559557,0.088889
cpu_att_007,CPU_ATT,20,0.057895,1.313019,0.133333
cpu_att_008,CPU_ATT,20,0.026316,0.459834,0.088889
cpu_att_009,CPU_ATT,20,0.015789,0.404432,0.066667
cpu_att_010,CPU_ATT,20,0.005263,0.094183,0.022222
cpu_att_011,CPU_ATT,20,0.010526,0.166205,0.044444
cpu_att_012,CPU_ATT,20,0.052632,2.559557,0.044444
cpu_att_013,CPU_ATT,20,0.047368,0.725762,0.111111
cpu_att_014,CPU_ATT,20,0.047368,0.587258,0.088889
cpu_att_015,CPU_ATT,20,0.031579,1.085873,0.133333
cpu_att_016,CPU_ATT,20,0.063158,3.246537,0.066667
cpu_att_017,CPU_ATT,20,0.042105,0.587258,0.088889
cpu_att_018,CPU_ATT,20,0.042105,1.036011,0.066667
cpu_att_019,CPU_ATT,20,0.036842,0.759003,0.111111
cpu_att_020,CPU_ATT,20,0.042105,0.797784,0.088889
cpu_att_021,CPU_ATT,20,0.005263,0.094183,0.022222
cpu_att_022,CPU_ATT,20,0.015789,0.216066,0.044444
cpu_att_023,CPU_ATT,20,0.005263,0.094183,0.022222
cpu_att_024,CPU_ATT,20,0.031579,0.443213,0.088889
cpu_att_025,CPU_ATT,20,0.047368,0.725762,0.111111
cpu_att_026,CPU_ATT,20,0.031579,0.565097,0.066667
cpu_att_027,CPU_ATT,20,0.036842,0.637119,0.111111
cpu_att_028,CPU_ATT,20,0.036842,0.531856,0.088889
cpu_att_029,CPU_ATT,20,0.005263,0.094183,0.022222
cpu_att_030,CPU_ATT,20,0.031579,0.559557,0.088889
cpu_att_031,CPU_ATT,20,0.021053,0.349030,0.022222
cpu_att_032,CPU_ATT,20,0.031579,0.454294,0.088889
cpu_att_033,CPU_ATT,20,0.031579,0.459834,0.088889
cpu_att_034,CPU_ATT,20,0.031579,0.559557,0.088889
cpu_att_035,CPU_ATT,20,0.036842,0.952909,0.133333
cpu_att_036,CPU_ATT,20,0.015789,0.404432,0.066667
cpu_att_037,CPU_ATT,20,0.036842,0.742382,0.088889
cpu_att_038,CPU_ATT,20,0.026316,0.565097,0.044444
cpu_att_039,CPU_ATT,20,0.042105,1.008310,0.088889
cpu_att_040,CPU_ATT,20,0.021053,0.232687,0.022222
cpu_att_041,CPU_ATT,20,0.015789,0.299169,0.044444
cpu_att_042,CPU_ATT,20,0.010526,0.132964,0.022222
cpu_att_043,CPU_ATT,20,0.010526,0.238227,0.044444
cpu_att_044,CPU_ATT,20,0.031579,1.927978,0.022222
cpu_att_045,CPU_ATT,20,0.021053,0.337950,0.044444
cpu_att_046,CPU_ATT,20,0.021053,0.443213,0.066667
cpu_att_047,CPU_ATT,20,0.042105,3.922438,0.155556
cpu_att_048,CPU_ATT,20,0.026316,0.670360,0.022222
cpu_att_049,CPU_ATT,20,0.021053,0.443213,0.088889
cpu_att_050,CPU_ATT,20,0.052632,2.005540,0.044444
