run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
cpu_ovh_000,CPU_OVH,20,0.015789,0.321330,0.022222,0,42
cpu_ovh_001,CPU_OVH,20,0.015789,0.216066,0.044444,0,42
cpu_ovh_002,CPU_OVH,20,0.000000,0.000000,0.000000,0,42
cpu_ovh_003,CPU_OVH,20,0.026316,0.459834,0.044444,0,42
cpu_ovh_004,CPU_OVH,20,0.021053,0.443213,0.044444,0,42
cpu_ovh_005,CPU_OVH,20,0.015789,0.321330,0.044444,0,42
cpu_ovh_006,CPU_OVH,20,0.026316,0.459834,0.044444,0,42
cpu_ovh_007,CPU_OVH,20,0.005263,0.094183,0.022222,0,42
cpu_ovh_008,CPU_OVH,20,0.031579,0.559557,0.044444,0,42
cpu_ovh_009,CPU_OVH,20,0.005263,0.094183,0.022222,0,42
cpu_ovh_010,CPU_OVH,20,0.031579,0.559557,0.044444,0,42
cpu_ovh_011,CPU_OVH,20,0.010526,0.166205,0.044444,0,42
cpu_ovh_012,CPU_OVH,20,0.026316,0.354571,0.066667,0,42
cpu_ovh_013,CPU_OVH,20,0.026316,0.459834,0.044444,0,42
cpu_ovh_014,CPU_OVH,20,0.010526,0.271468,0.044444,0,42
cpu_ovh_015,CPU_OVH,20,0.021053,0.337950,0.066667,0,42
cpu_ovh_016,CPU_OVH,20,0.021053,0.337950,0.066667,0,42
cpu_ovh_017,CPU_OVH,20,0.021053,0.349030,0.044444,0,42
cpu_ovh_018,CPU_OVH,20,0.000000,0.000000,0.000000,0,42
cpu_ovh_019,CPU_OVH,20,0.015789,0.216066,0.044444,0,42
cpu_ovh_020,CPU_OVH,20,0.010526,0.166205,0.022222,0,42
cpu_ovh_021,CPU_OVH,20,0.010526,0.166205,0.044444,0,42
cpu_ovh_022,CPU_OVH,20,0.026316,0.354571,0.044444,0,42
cpu_ovh_023,CPU_OVH,20,0.015789,0.216066,0.044444,0,42
cpu_ovh_024,CPU_OVH,20,0.005263,0.094183,0.022222,0,42
cpu_ovh_025,CPU_OVH,20,0.015789,0.321330,0.044444,0,42
cpu_ovh_026,CPU_OVH,20,0.026316,0.454294,0.066667,0,42
cpu_ovh_027,CPU_OVH,20,0.010526,0.271468,0.044444,0,42
cpu_ovh_028,CPU_OVH,20,0.021053,0.443213,0.066667,0,42
cpu_ovh_029,CPU_OVH,20,0.010526,0.166205,0.044444,0,42
cpu_ovh_030,CPU_OVH,20,0.010526,0.166205,0.022222,0,42
cpu_ovh_031,CPU_OVH,20,0.026316,0.354571,0.066667,0,42
cpu_ovh_032,CPU_OVH,20,0.005263,0.094183,0.022222,0,42
cpu_ovh_033,CPU_OVH,20,0.026316,0.459834,0.066667,0,42
cpu_ovh_034,CPU_OVH,20,0.015789,0.216066,0.044444,0,42
