run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
mem_ovh_000,MEM_OVH,20,0.200000,7.373961,0.422222,8,42
mem_ovh_001,MEM_OVH,20,0.189474,6.088643,0.422222,8,42
mem_ovh_002,MEM_OVH,20,0.189474,5.745152,0.422222,8,42
mem_ovh_003,MEM_OVH,20,0.189474,6.404432,0.400000,8,42
mem_ovh_004,MEM_OVH,20,0.205263,7.036011,0.422222,8,42
mem_ovh_005,MEM_OVH,20,0.189474,6.005540,0.400000,8,42
mem_ovh_006,MEM_OVH,20,0.189474,5.457064,0.422222,8,42
mem_ovh_007,MEM_OVH,20,0.200000,5.795014,0.444444,8,42
mem_ovh_008,MEM_OVH,20,0.194737,5.850416,0.422222,8,42
mem_ovh_009,MEM_OVH,20,0.194737,5.080332,0.444444,8,42
mem_ovh_010,MEM_OVH,20,0.205263,6.271468,0.466667,8,42
mem_ovh_011,MEM_OVH,20,0.189474,5.036011,0.422222,8,42
mem_ovh_012,MEM_OVH,20,0.194737,5.850416,0.444444,8,42
mem_ovh_013,MEM_OVH,20,0.189474,6.825485,0.400000,8,42
mem_ovh_014,MEM_OVH,20,0.189474,6.193906,0.400000,8,42
mem_ovh_015,MEM_OVH,20,0.200000,5.185596,0.444444,8,42
mem_ovh_016,MEM_OVH,20,0.189474,6.216066,0.422222,8,42
mem_ovh_017,MEM_OVH,20,0.184211,5.667590,0.422222,8,42
mem_ovh_018,MEM_OVH,20,0.200000,7.479224,0.422222,8,42
mem_ovh_019,MEM_OVH,20,0.194737,6.637119,0.422222,8,42
mem_ovh_020,MEM_OVH,20,0.205263,6.554017,0.466667,8,42
mem_ovh_021,MEM_OVH,20,0.184211,5.268698,0.400000,8,42
mem_ovh_022,MEM_OVH,20,0.194737,5.922438,0.422222,8,42
mem_ovh_023,MEM_OVH,20,0.194737,7.058172,0.422222,8,42
mem_ovh_024,MEM_OVH,20,0.200000,7.113573,0.444444,8,42
mem_ovh_025,MEM_OVH,20,0.194737,6.166205,0.444444,8,42
mem_ovh_026,MEM_OVH,20,0.194737,6.166205,0.400000,8,42
