run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
cpu_ovh_000,CPU_OVH,20,0.078947,1.883657,0.200000,4,42
cpu_ovh_001,CPU_OVH,20,0.100000,2.404432,0.222222,4,42
cpu_ovh_002,CPU_OVH,20,0.084211,1.745152,0.177778,4,42
cpu_ovh_003,CPU_OVH,20,0.100000,2.409972,0.244444,4,42
cpu_ovh_004,CPU_OVH,20,0.094737,2.847645,0.222222,4,42
cpu_ovh_005,CPU_OVH,20,0.073684,1.146814,0.155556,4,42
cpu_ovh_006,CPU_OVH,20,0.100000,2.459834,0.200000,4,42
cpu_ovh_007,CPU_OVH,20,0.089474,1.501385,0.200000,4,42
cpu_ovh_008,CPU_OVH,20,0.105263,2.216066,0.222222,4,42
cpu_ovh_009,CPU_OVH,20,0.100000,2.088643,0.222222,4,42
cpu_ovh_010,CPU_OVH,20,0.094737,2.481994,0.222222,4,42
cpu_ovh_011,CPU_OVH,20,0.078947,1.711911,0.177778,4,42
cpu_ovh_012,CPU_OVH,20,0.094737,2.238227,0.244444,4,42
cpu_ovh_013,CPU_OVH,20,0.094737,2.720222,0.222222,4,42
cpu_ovh_014,CPU_OVH,20,0.084211,1.883657,0.200000,4,42
cpu_ovh_015,CPU_OVH,20,0.089474,1.606648,0.200000,4,42
cpu_ovh_016,CPU_OVH,20,0.084211,1.429363,0.200000,4,42
cpu_ovh_017,CPU_OVH,20,0.100000,2.448753,0.244444,4,42
cpu_ovh_018,CPU_OVH,20,0.084211,1.584488,0.155556,4,42
cpu_ovh_019,CPU_OVH,20,0.105263,2.653740,0.222222,4,42
cpu_ovh_020,CPU_OVH,20,0.100000,2.321330,0.222222,4,42
cpu_ovh_021,CPU_OVH,20,0.084211,1.396122,0.177778,4,42
cpu_ovh_022,CPU_OVH,20,0.084211,1.606648,0.177778,4,42
cpu_ovh_023,CPU_OVH,20,0.094737,2.193906,0.222222,4,42
cpu_ovh_024,CPU_OVH,20,0.089474,1.185596,0.177778,4,42
cpu_ovh_025,CPU_OVH,20,0.094737,2.232687,0.200000,4,42
cpu_ovh_026,CPU_OVH,20,0.089474,1.324100,0.200000,4,42
cpu_ovh_027,CPU_OVH,20,0.094737,1.689751,0.177778,4,42
cpu_ovh_028,CPU_OVH,20,0.094737,2.376731,0.222222,4,42
cpu_ovh_029,CPU_OVH,20,0.084211,1.745152,0.177778,4,42
cpu_ovh_030,CPU_OVH,20,0.089474,1.711911,0.200000,4,42
