run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
mem_ovh_000,MEM_OVH,20,0.084211,1.457064,0.177778,4,42
mem_ovh_001,MEM_OVH,20,0.100000,2.166205,0.222222,4,42
mem_ovh_002,MEM_OVH,20,0.084211,1.584488,0.155556,4,42
mem_ovh_003,MEM_OVH,20,0.094737,1.900277,0.200000,4,42
mem_ovh_004,MEM_OVH,20,0.078947,1.778393,0.200000,4,42
mem_ovh_005,MEM_OVH,20,0.094737,1.811634,0.177778,4,42
mem_ovh_006,MEM_OVH,20,0.094737,1.639889,0.200000,4,42
mem_ovh_007,MEM_OVH,20,0.094737,1.822715,0.177778,4,42
mem_ovh_008,MEM_OVH,20,0.078947,1.207756,0.177778,4,42
mem_ovh_009,MEM_OVH,20,0.094737,1.584488,0.177778,4,42
mem_ovh_010,MEM_OVH,20,0.078947,1.983380,0.177778,4,42
mem_ovh_011,MEM_OVH,20,0.089474,1.850416,0.200000,4,42
mem_ovh_012,MEM_OVH,20,0.073684,1.606648,0.177778,4,42
mem_ovh_013,MEM_OVH,20,0.078947,1.479224,0.155556,4,42
mem_ovh_014,MEM_OVH,20,0.100000,2.299169,0.222222,4,42
mem_ovh_015,MEM_OVH,20,0.078947,0.997230,0.177778,4,42
mem_ovh_016,MEM_OVH,20,0.089474,2.094183,0.222222,4,42
mem_ovh_017,MEM_OVH,20,0.084211,1.584488,0.155556,4,42
mem_ovh_018,MEM_OVH,20,0.084211,1.606648,0.200000,4,42
mem_ovh_019,MEM_OVH,20,0.094737,1.822715,0.177778,4,42
mem_ovh_020,MEM_OVH,20,0.105263,2.127424,0.222222,4,42
mem_ovh_021,MEM_OVH,20,0.084211,2.060942,0.200000,4,42
mem_ovh_022,MEM_OVH,20,0.089474,1.900277,0.177778,4,42
mem_ovh_023,MEM_OVH,20,0.089474,1.711911,0.200000,4,42
mem_ovh_024,MEM_OVH,20,0.094737,1.922438,0.222222,4,42
mem_ovh_025,MEM_OVH,20,0.094737,1.745152,0.222222,4,42
mem_ovh_026,MEM_OVH,20,0.100000,2.404432,0.222222,4,42
mem_ovh_027,MEM_OVH,20,0.084211,2.060942,0.200000,4,42
mem_ovh_028,MEM_OVH,20,0.089474,1.850416,0.200000,4,42
mem_ovh_029,MEM_OVH,20,0.094737,1.772853,0.200000,4,42
mem_ovh_030,MEM_OVH,20,0.094737,1.772853,0.200000,4,42
mem_ovh_031,MEM_OVH,20,0.084211,1.850416,0.177778,4,42
mem_ovh_032,MEM_OVH,20,0.084211,2.060942,0.200000,4,42
mem_ovh_033,MEM_OVH,20,0.084211,1.246537,0.177778,4,42
mem_ovh_034,MEM_OVH,20,0.089474,2.166205,0.222222,4,42
mem_ovh_035,MEM_OVH,20,0.089474,1.584488,0.177778,4,42
mem_ovh_036,MEM_OVH,20,0.084211,1.628809,0.222222,4,42
mem_ovh_037,MEM_OVH,20,0.084211,1.639889,0.177778,4,42
mem_ovh_038,MEM_OVH,20,0.089474,1.900277,0.177778,4,42
mem_ovh_039,MEM_OVH,20,0.078947,1.772853,0.155556,4,42
mem_ovh_040,MEM_OVH,20,0.089474,1.429363,0.177778,4,42
mem_ovh_041,MEM_OVH,20,0.094737,2.216066,0.200000,4,42
mem_ovh_042,MEM_OVH,20,0.100000,2.299169,0.222222,4,42
mem_ovh_043,MEM_OVH,20,0.073684,1.218837,0.155556,4,42
mem_ovh_044,MEM_OVH,20,0.094737,1.817175,0.222222,4,42
mem_ovh_045,MEM_OVH,20,0.084211,1.562327,0.177778,4,42
mem_ovh_046,MEM_OVH,20,0.084211,1.711911,0.177778,4,42
mem_ovh_047,MEM_OVH,20,0.100000,2.404432,0.222222,4,42
mem_ovh_048,MEM_OVH,20,0.089474,2.132964,0.222222,4,42
mem_ovh_049,MEM_OVH,20,0.073684,1.290859,0.155556,4,42
mem_ovh_050,MEM_OVH,20,0.105263,2.232687,0.222222,4,42
mem_ovh_051,MEM_OVH,20,0.094737,1.983380,0.200000,4,42
mem_ovh_052,MEM_OVH,20,0.089474,1.351801,0.177778,4,42
mem_ovh_053,MEM_OVH,20,0.089474,1.900277,0.177778,4,42
mem_ovh_054,MEM_OVH,20,0.094737,1.501385,0.200000,4,42
mem_ovh_055,MEM_OVH,20,0.078947,1.944598,0.200000,4,42
mem_ovh_056,MEM_OVH,20,0.094737,1.778393,0.222222,4,42
mem_ovh_057,MEM_OVH,20,0.089474,1.900277,0.177778,4,42
mem_ovh_058,MEM_OVH,20,0.084211,1.639889,0.177778,4,42
mem_ovh_059,MEM_OVH,20,0.089474,1.944598,0.222222,4,42
mem_ovh_060,MEM_OVH,20,0.094737,2.426593,0.200000,4,42
mem_ovh_061,MEM_OVH,20,0.094737,2.110803,0.200000,4,42
mem_ovh_062,MEM_OVH,20,0.094737,2.426593,0.200000,4,42
mem_ovh_063,MEM_OVH,20,0.094737,2.426593,0.200000,4,42
mem_ovh_064,MEM_OVH,20,0.094737,2.216066,0.177778,4,42
mem_ovh_065,MEM_OVH,20,0.089474,1.711911,0.200000,4,42
mem_ovh_066,MEM_OVH,20,0.078947,1.944598,0.200000,4,42
mem_ovh_067,MEM_OVH,20,0.094737,1.772853,0.200000,4,42
mem_ovh_068,MEM_OVH,20,0.084211,1.479224,0.177778,4,42
mem_ovh_069,MEM_OVH,20,0.094737,1.429363,0.200000,4,42
mem_ovh_070,MEM_OVH,20,0.073684,1.290859,0.155556,4,42
mem_ovh_071,MEM_OVH,20,0.089474,1.584488,0.177778,4,42
mem_ovh_072,MEM_OVH,20,0.094737,1.983380,0.200000,4,42
mem_ovh_073,MEM_OVH,20,0.094737,1.601108,0.177778,4,42
mem_ovh_074,MEM_OVH,20,0.094737,1.772853,0.200000,4,42
mem_ovh_075,MEM_OVH,20,0.078947,1.396122,0.155556,4,42
mem_ovh_076,MEM_OVH,20,0.084211,1.567867,0.222222,4,42
mem_ovh_077,MEM_OVH,20,0.089474,1.944598,0.222222,4,42
mem_ovh_078,MEM_OVH,20,0.078947,1.324100,0.155556,4,42
mem_ovh_079,MEM_OVH,20,0.084211,1.562327,0.177778,4,42
mem_ovh_080,MEM_OVH,20,0.084211,1.562327,0.200000,4,42
mem_ovh_081,MEM_OVH,20,0.078947,1.185596,0.177778,4,42
mem_ovh_082,MEM_OVH,20,0.105263,2.127424,0.222222,4,42
mem_ovh_083,MEM_OVH,20,0.084211,1.457064,0.177778,4,42
mem_ovh_084,MEM_OVH,20,0.089474,1.506925,0.155556,4,42
mem_ovh_085,MEM_OVH,20,0.094737,2.454294,0.200000,4,42
mem_ovh_086,MEM_OVH,20,0.089474,2.005540,0.177778,4,42
mem_ovh_087,MEM_OVH,20,0.089474,1.351801,0.177778,4,42
mem_ovh_088,MEM_OVH,20,0.089474,1.711911,0.200000,4,42
mem_ovh_089,MEM_OVH,20,0.078947,1.290859,0.177778,4,42
mem_ovh_090,MEM_OVH,20,0.094737,1.772853,0.200000,4,42
mem_ovh_091,MEM_OVH,20,0.078947,1.141274,0.155556,4,42
mem_ovh_092,MEM_OVH,20,0.094737,2.060942,0.244444,4,42
mem_ovh_093,MEM_OVH,20,0.084211,1.501385,0.177778,4,42
mem_ovh_094,MEM_OVH,20,0.089474,1.795014,0.177778,4,42
mem_ovh_095,MEM_OVH,20,0.094737,2.243767,0.200000,4,42
mem_ovh_096,MEM_OVH,20,0.089474,1.850416,0.200000,4,42
mem_ovh_097,MEM_OVH,20,0.084211,1.689751,0.177778,4,42
mem_ovh_098,MEM_OVH,20,0.084211,2.110803,0.177778,4,42
mem_ovh_099,MEM_OVH,20,0.094737,1.983380,0.200000,4,42
