run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
cpu_ovh_000,CPU_OVH,20,0.368421,15.900277,0.533333,16,42
cpu_ovh_001,CPU_OVH,20,0.373684,17.562327,0.555556,16,42
cpu_ovh_002,CPU_OVH,20,0.384211,18.260388,0.577778,16,42
cpu_ovh_003,CPU_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_ovh_004,CPU_OVH,20,0.373684,16.000000,0.555556,16,42
cpu_ovh_005,CPU_OVH,20,0.368421,14.548476,0.555556,16,42
cpu_ovh_006,CPU_OVH,20,0.363158,16.216066,0.533333,16,42
cpu_ovh_007,CPU_OVH,20,0.384211,16.343490,0.555556,16,42
cpu_ovh_008,CPU_OVH,20,0.378947,14.548476,0.555556,16,42
cpu_ovh_009,CPU_OVH,20,0.378947,18.166205,0.577778,16,42
cpu_ovh_010,CPU_OVH,20,0.378947,16.127424,0.577778,16,42
cpu_ovh_011,CPU_OVH,20,0.373684,14.166205,0.555556,16,42
cpu_ovh_012,CPU_OVH,20,0.384211,16.199446,0.577778,16,42
cpu_ovh_013,CPU_OVH,20,0.368421,16.952909,0.555556,16,42
cpu_ovh_014,CPU_OVH,20,0.384211,18.260388,0.577778,16,42
cpu_ovh_015,CPU_OVH,20,0.378947,17.534626,0.555556,16,42
cpu_ovh_016,CPU_OVH,20,0.373684,16.891967,0.533333,16,42
cpu_ovh_017,CPU_OVH,20,0.384211,17.052632,0.555556,16,42
cpu_ovh_018,CPU_OVH,20,0.378947,17.883657,0.555556,16,42
cpu_ovh_019,CPU_OVH,20,0.373684,15.578947,0.577778,16,42
cpu_ovh_020,CPU_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_ovh_021,CPU_OVH,20,0.368421,16.631579,0.533333,16,42
cpu_ovh_022,CPU_OVH,20,0.378947,18.681440,0.555556,16,42
cpu_ovh_023,CPU_OVH,20,0.373684,16.681440,0.577778,16,42
cpu_ovh_024,CPU_OVH,20,0.368421,17.523546,0.555556,16,42
cpu_ovh_025,CPU_OVH,20,0.378947,16.365651,0.555556,16,42
cpu_ovh_026,CPU_OVH,20,0.378947,15.041551,0.577778,16,42
cpu_ovh_027,CPU_OVH,20,0.378947,17.218837,0.577778,16,42
cpu_ovh_028,CPU_OVH,20,0.363158,16.299169,0.577778,16,42
cpu_ovh_029,CPU_OVH,20,0.368421,18.132964,0.555556,16,42
cpu_ovh_030,CPU_OVH,20,0.363158,18.554017,0.555556,16,42
cpu_ovh_031,CPU_OVH,20,0.378947,15.684211,0.577778,16,42
cpu_ovh_032,CPU_OVH,20,0.373684,17.562327,0.555556,16,42
