run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
mem_ovh_000,MEM_OVH,20,0.368421,13.191136,0.555556,16,42
mem_ovh_001,MEM_OVH,20,0.373684,17.878116,0.577778,16,42
mem_ovh_002,MEM_OVH,20,0.384211,18.481994,0.555556,16,42
mem_ovh_003,MEM_OVH,20,0.373684,19.207756,0.555556,16,42
mem_ovh_004,MEM_OVH,20,0.378947,17.207756,0.577778,16,42
mem_ovh_005,MEM_OVH,20,0.368421,19.290859,0.555556,16,42
mem_ovh_006,MEM_OVH,20,0.368421,17.457064,0.577778,16,42
mem_ovh_007,MEM_OVH,20,0.389474,15.252078,0.577778,16,42
mem_ovh_008,MEM_OVH,20,0.363158,16.299169,0.577778,16,42
mem_ovh_009,MEM_OVH,20,0.368421,17.457064,0.577778,16,42
mem_ovh_010,MEM_OVH,20,0.384211,14.869806,0.577778,16,42
mem_ovh_011,MEM_OVH,20,0.368421,18.238227,0.555556,16,42
mem_ovh_012,MEM_OVH,20,0.363158,16.216066,0.555556,16,42
mem_ovh_013,MEM_OVH,20,0.378947,15.163435,0.577778,16,42
mem_ovh_014,MEM_OVH,20,0.378947,18.481994,0.577778,16,42
mem_ovh_015,MEM_OVH,20,0.378947,17.146814,0.555556,16,42
mem_ovh_016,MEM_OVH,20,0.373684,16.797784,0.577778,16,42
mem_ovh_017,MEM_OVH,20,0.378947,17.207756,0.577778,16,42
mem_ovh_018,MEM_OVH,20,0.378947,18.481994,0.577778,16,42
mem_ovh_019,MEM_OVH,20,0.384211,16.110803,0.577778,16,42
mem_ovh_020,MEM_OVH,20,0.368421,13.180055,0.555556,16,42
mem_ovh_021,MEM_OVH,20,0.384211,16.365651,0.533333,16,42
mem_ovh_022,MEM_OVH,20,0.368421,18.869806,0.555556,16,42
mem_ovh_023,MEM_OVH,20,0.373684,16.786704,0.555556,16,42
mem_ovh_024,MEM_OVH,20,0.368421,17.457064,0.577778,16,42
mem_ovh_025,MEM_OVH,20,0.373684,17.418283,0.577778,16,42
mem_ovh_026,MEM_OVH,20,0.373684,17.878116,0.577778,16,42
mem_ovh_027,MEM_OVH,20,0.368421,17.036011,0.577778,16,42
mem_ovh_028,MEM_OVH,20,0.378947,18.470914,0.533333,16,42
mem_ovh_029,MEM_OVH,20,0.373684,18.975069,0.555556,16,42
mem_ovh_030,MEM_OVH,20,0.378947,14.343490,0.577778,16,42
mem_ovh_031,MEM_OVH,20,0.363158,18.554017,0.555556,16,42
mem_ovh_032,MEM_OVH,20,0.384211,17.734072,0.577778,16,42
