run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
cpu_pure_ovh_000,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_001,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_002,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_003,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_004,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_005,CPU_PURE_OVH,20,0.268421,6.443213,0.600000,12,42
cpu_pure_ovh_006,CPU_PURE_OVH,20,0.268421,5.922438,0.600000,12,42
cpu_pure_ovh_007,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_008,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_009,CPU_PURE_OVH,20,0.268421,5.922438,0.600000,12,42
cpu_pure_ovh_010,CPU_PURE_OVH,20,0.268421,6.443213,0.600000,12,42
cpu_pure_ovh_011,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_012,CPU_PURE_OVH,20,0.273684,6.088643,0.622222,12,42
cpu_pure_ovh_013,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_014,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_015,CPU_PURE_OVH,20,0.263158,5.927978,0.577778,12,42
cpu_pure_ovh_016,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_017,CPU_PURE_OVH,20,0.273684,6.337950,0.600000,12,42
cpu_pure_ovh_018,CPU_PURE_OVH,20,0.268421,6.509695,0.600000,12,42
cpu_pure_ovh_019,CPU_PURE_OVH,20,0.252632,6.986150,0.577778,12,42
cpu_pure_ovh_020,CPU_PURE_OVH,20,0.268421,7.296399,0.600000,12,42
cpu_pure_ovh_021,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_022,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_023,CPU_PURE_OVH,20,0.268421,6.443213,0.600000,12,42
cpu_pure_ovh_024,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_025,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_026,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_027,CPU_PURE_OVH,20,0.268421,6.443213,0.600000,12,42
cpu_pure_ovh_028,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_029,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_030,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_031,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_032,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_033,CPU_PURE_OVH,20,0.278947,6.193906,0.644444,12,42
cpu_pure_ovh_034,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_035,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_036,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_037,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_038,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_039,CPU_PURE_OVH,20,0.257895,6.144044,0.577778,12,42
cpu_pure_ovh_040,CPU_PURE_OVH,20,0.273684,5.878116,0.622222,12,42
cpu_pure_ovh_041,CPU_PURE_OVH,20,0.252632,5.822715,0.555556,12,42
cpu_pure_ovh_042,CPU_PURE_OVH,20,0.263158,5.534626,0.600000,12,42
cpu_pure_ovh_043,CPU_PURE_OVH,20,0.273684,5.562327,0.600000,12,42
cpu_pure_ovh_044,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_045,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_046,CPU_PURE_OVH,20,0.273684,6.404432,0.644444,12,42
cpu_pure_ovh_047,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_048,CPU_PURE_OVH,20,0.268421,6.166205,0.600000,12,42
cpu_pure_ovh_049,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_050,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_051,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_052,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_053,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_054,CPU_PURE_OVH,20,0.257895,6.038781,0.577778,12,42
cpu_pure_ovh_055,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_056,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_057,CPU_PURE_OVH,20,0.273684,6.299169,0.600000,12,42
cpu_pure_ovh_058,CPU_PURE_OVH,20,0.263158,6.337950,0.622222,12,42
cpu_pure_ovh_059,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_060,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_061,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_062,CPU_PURE_OVH,20,0.263158,5.501385,0.577778,12,42
cpu_pure_ovh_063,CPU_PURE_OVH,20,0.263158,5.534626,0.600000,12,42
cpu_pure_ovh_064,CPU_PURE_OVH,20,0.268421,6.027701,0.577778,12,42
cpu_pure_ovh_065,CPU_PURE_OVH,20,0.284211,6.088643,0.644444,12,42
cpu_pure_ovh_066,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
cpu_pure_ovh_067,CPU_PURE_OVH,20,0.268421,5.667590,0.600000,12,42
