run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
mem_pure_ovh_000,MEM_PURE_OVH,20,0.363158,7.401662,0.666667,14,42
mem_pure_ovh_001,MEM_PURE_OVH,20,0.378947,6.903047,0.688889,14,42
mem_pure_ovh_002,MEM_PURE_OVH,20,0.368421,6.692521,0.688889,14,42
mem_pure_ovh_003,MEM_PURE_OVH,20,0.373684,6.376731,0.688889,14,42
mem_pure_ovh_004,MEM_PURE_OVH,20,0.368421,6.216066,0.711111,14,42
mem_pure_ovh_005,MEM_PURE_OVH,20,0.357895,6.216066,0.666667,14,42
mem_pure_ovh_006,MEM_PURE_OVH,20,0.368421,6.653740,0.711111,14,42
mem_pure_ovh_007,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_008,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_009,MEM_PURE_OVH,20,0.357895,6.587258,0.688889,14,42
mem_pure_ovh_010,MEM_PURE_OVH,20,0.368421,5.828255,0.711111,14,42
mem_pure_ovh_011,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_012,MEM_PURE_OVH,20,0.357895,6.587258,0.688889,14,42
mem_pure_ovh_013,MEM_PURE_OVH,20,0.357895,6.216066,0.666667,14,42
mem_pure_ovh_014,MEM_PURE_OVH,20,0.384211,5.811634,0.711111,14,42
mem_pure_ovh_015,MEM_PURE_OVH,20,0.368421,6.443213,0.711111,14,42
mem_pure_ovh_016,MEM_PURE_OVH,20,0.368421,6.005540,0.688889,14,42
mem_pure_ovh_017,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_018,MEM_PURE_OVH,20,0.357895,6.797784,0.711111,14,42
mem_pure_ovh_019,MEM_PURE_OVH,20,0.363158,7.113573,0.688889,14,42
mem_pure_ovh_020,MEM_PURE_OVH,20,0.363158,6.459834,0.711111,14,42
mem_pure_ovh_021,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_022,MEM_PURE_OVH,20,0.373684,5.745152,0.711111,14,42
mem_pure_ovh_023,MEM_PURE_OVH,20,0.368421,5.828255,0.711111,14,42
mem_pure_ovh_024,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_025,MEM_PURE_OVH,20,0.363158,6.692521,0.711111,14,42
mem_pure_ovh_026,MEM_PURE_OVH,20,0.368421,5.850416,0.688889,14,42
mem_pure_ovh_027,MEM_PURE_OVH,20,0.368421,6.692521,0.688889,14,42
mem_pure_ovh_028,MEM_PURE_OVH,20,0.368421,6.531856,0.711111,14,42
mem_pure_ovh_029,MEM_PURE_OVH,20,0.373684,6.847645,0.711111,14,42
mem_pure_ovh_030,MEM_PURE_OVH,20,0.373684,5.667590,0.733333,14,42
mem_pure_ovh_031,MEM_PURE_OVH,20,0.363158,6.969529,0.711111,14,42
mem_pure_ovh_032,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_033,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_034,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_035,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_036,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_037,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_038,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_039,MEM_PURE_OVH,20,0.368421,6.216066,0.711111,14,42
mem_pure_ovh_040,MEM_PURE_OVH,20,0.368421,6.216066,0.711111,14,42
mem_pure_ovh_041,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_042,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_043,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_044,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_045,MEM_PURE_OVH,20,0.363158,7.373961,0.666667,14,42
mem_pure_ovh_046,MEM_PURE_OVH,20,0.352632,5.689751,0.666667,14,42
mem_pure_ovh_047,MEM_PURE_OVH,20,0.363158,6.127424,0.711111,14,42
mem_pure_ovh_048,MEM_PURE_OVH,20,0.368421,6.531856,0.711111,14,42
mem_pure_ovh_049,MEM_PURE_OVH,20,0.357895,6.587258,0.688889,14,42
mem_pure_ovh_050,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_051,MEM_PURE_OVH,20,0.357895,5.916898,0.688889,14,42
mem_pure_ovh_052,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_053,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_054,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_055,MEM_PURE_OVH,20,0.378947,7.058172,0.733333,14,42
mem_pure_ovh_056,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_057,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_058,MEM_PURE_OVH,20,0.373684,6.637119,0.688889,14,42
mem_pure_ovh_059,MEM_PURE_OVH,20,0.368421,6.531856,0.711111,14,42
mem_pure_ovh_060,MEM_PURE_OVH,20,0.368421,6.271468,0.688889,14,42
mem_pure_ovh_061,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_062,MEM_PURE_OVH,20,0.357895,6.587258,0.688889,14,42
mem_pure_ovh_063,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_064,MEM_PURE_OVH,20,0.368421,7.218837,0.711111,14,42
mem_pure_ovh_065,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_066,MEM_PURE_OVH,20,0.373684,7.163435,0.711111,14,42
mem_pure_ovh_067,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_068,MEM_PURE_OVH,20,0.368421,6.110803,0.711111,14,42
mem_pure_ovh_069,MEM_PURE_OVH,20,0.357895,7.689751,0.666667,14,42
mem_pure_ovh_070,MEM_PURE_OVH,20,0.368421,6.216066,0.711111,14,42
mem_pure_ovh_071,MEM_PURE_OVH,20,0.373684,6.637119,0.688889,14,42
mem_pure_ovh_072,MEM_PURE_OVH,20,0.368421,5.944598,0.666667,14,42
mem_pure_ovh_073,MEM_PURE_OVH,20,0.363158,5.745152,0.666667,14,42
mem_pure_ovh_074,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_075,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_076,MEM_PURE_OVH,20,0.368421,7.268698,0.688889,14,42
mem_pure_ovh_077,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_078,MEM_PURE_OVH,20,0.368421,7.296399,0.688889,14,42
mem_pure_ovh_079,MEM_PURE_OVH,20,0.373684,6.481994,0.688889,14,42
mem_pure_ovh_080,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_081,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_082,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_083,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_084,MEM_PURE_OVH,20,0.368421,6.005540,0.688889,14,42
mem_pure_ovh_085,MEM_PURE_OVH,20,0.368421,6.952909,0.688889,14,42
mem_pure_ovh_086,MEM_PURE_OVH,20,0.357895,6.216066,0.666667,14,42
mem_pure_ovh_087,MEM_PURE_OVH,20,0.357895,6.587258,0.688889,14,42
mem_pure_ovh_088,MEM_PURE_OVH,20,0.368421,5.828255,0.711111,14,42
mem_pure_ovh_089,MEM_PURE_OVH,20,0.368421,6.692521,0.688889,14,42
mem_pure_ovh_090,MEM_PURE_OVH,20,0.357895,6.531856,0.688889,14,42
mem_pure_ovh_091,MEM_PURE_OVH,20,0.363158,6.321330,0.688889,14,42
mem_pure_ovh_092,MEM_PURE_OVH,20,0.363158,6.903047,0.666667,14,42
mem_pure_ovh_093,MEM_PURE_OVH,20,0.373684,6.847645,0.711111,14,42
mem_pure_ovh_094,MEM_PURE_OVH,20,0.363158,6.094183,0.688889,14,42
