run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
cpu_pure_ovh_000,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_001,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_002,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_003,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_004,CPU_PURE_OVH,20,0.378947,14.653740,0.577778,16,42
cpu_pure_ovh_005,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_006,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_007,CPU_PURE_OVH,20,0.378947,18.299169,0.577778,16,42
cpu_pure_ovh_008,CPU_PURE_OVH,20,0.363158,18.554017,0.555556,16,42
cpu_pure_ovh_009,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_010,CPU_PURE_OVH,20,0.368421,18.869806,0.555556,16,42
cpu_pure_ovh_011,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_012,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_013,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_014,CPU_PURE_OVH,20,0.363158,14.243767,0.555556,16,42
cpu_pure_ovh_015,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_016,CPU_PURE_OVH,20,0.384211,16.409972,0.577778,16,42
cpu_pure_ovh_017,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_018,CPU_PURE_OVH,20,0.368421,16.952909,0.555556,16,42
cpu_pure_ovh_019,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_020,CPU_PURE_OVH,20,0.373684,16.232687,0.577778,16,42
cpu_pure_ovh_021,CPU_PURE_OVH,20,0.373684,17.562327,0.577778,16,42
cpu_pure_ovh_022,CPU_PURE_OVH,20,0.378947,17.734072,0.577778,16,42
cpu_pure_ovh_023,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_024,CPU_PURE_OVH,20,0.368421,17.246537,0.555556,16,42
cpu_pure_ovh_025,CPU_PURE_OVH,20,0.368421,16.952909,0.555556,16,42
cpu_pure_ovh_026,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_027,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_028,CPU_PURE_OVH,20,0.357895,16.692521,0.533333,16,42
cpu_pure_ovh_029,CPU_PURE_OVH,20,0.373684,18.193906,0.577778,16,42
cpu_pure_ovh_030,CPU_PURE_OVH,20,0.368421,18.869806,0.555556,16,42
cpu_pure_ovh_031,CPU_PURE_OVH,20,0.378947,18.404432,0.577778,16,42
cpu_pure_ovh_032,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_033,CPU_PURE_OVH,20,0.368421,16.376731,0.577778,16,42
cpu_pure_ovh_034,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_035,CPU_PURE_OVH,20,0.378947,18.155125,0.577778,16,42
cpu_pure_ovh_036,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_037,CPU_PURE_OVH,20,0.368421,16.614958,0.577778,16,42
cpu_pure_ovh_038,CPU_PURE_OVH,20,0.352632,16.376731,0.533333,16,42
cpu_pure_ovh_039,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_040,CPU_PURE_OVH,20,0.373684,18.193906,0.577778,16,42
cpu_pure_ovh_041,CPU_PURE_OVH,20,0.363158,18.554017,0.555556,16,42
cpu_pure_ovh_042,CPU_PURE_OVH,20,0.363158,15.983380,0.577778,16,42
cpu_pure_ovh_043,CPU_PURE_OVH,20,0.368421,16.720222,0.577778,16,42
cpu_pure_ovh_044,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_045,CPU_PURE_OVH,20,0.363158,16.299169,0.577778,16,42
cpu_pure_ovh_046,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_047,CPU_PURE_OVH,20,0.363158,18.554017,0.555556,16,42
cpu_pure_ovh_048,CPU_PURE_OVH,20,0.384211,17.285319,0.577778,16,42
cpu_pure_ovh_049,CPU_PURE_OVH,20,0.378947,18.481994,0.577778,16,42
cpu_pure_ovh_050,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_051,CPU_PURE_OVH,20,0.384211,18.260388,0.577778,16,42
cpu_pure_ovh_052,CPU_PURE_OVH,20,0.363158,18.554017,0.555556,16,42
cpu_pure_ovh_053,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_054,CPU_PURE_OVH,20,0.378947,18.166205,0.577778,16,42
cpu_pure_ovh_055,CPU_PURE_OVH,20,0.363158,16.299169,0.577778,16,42
cpu_pure_ovh_056,CPU_PURE_OVH,20,0.368421,16.952909,0.555556,16,42
cpu_pure_ovh_057,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_058,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_059,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_060,CPU_PURE_OVH,20,0.363158,16.531856,0.555556,16,42
cpu_pure_ovh_061,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_062,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_063,CPU_PURE_OVH,20,0.363158,15.983380,0.577778,16,42
cpu_pure_ovh_064,CPU_PURE_OVH,20,0.373684,17.562327,0.577778,16,42
cpu_pure_ovh_065,CPU_PURE_OVH,20,0.373684,17.562327,0.577778,16,42
cpu_pure_ovh_066,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_067,CPU_PURE_OVH,20,0.368421,16.720222,0.577778,16,42
cpu_pure_ovh_068,CPU_PURE_OVH,20,0.378947,17.983380,0.577778,16,42
cpu_pure_ovh_069,CPU_PURE_OVH,20,0.373684,17.562327,0.555556,16,42
cpu_pure_ovh_070,CPU_PURE_OVH,20,0.378947,18.404432,0.577778,16,42
cpu_pure_ovh_071,CPU_PURE_OVH,20,0.378947,18.166205,0.577778,16,42
cpu_pure_ovh_072,CPU_PURE_OVH,20,0.368421,16.720222,0.577778,16,42
cpu_pure_ovh_073,CPU_PURE_OVH,20,0.373684,19.396122,0.555556,16,42
cpu_pure_ovh_074,CPU_PURE_OVH,20,0.368421,16.720222,0.577778,16,42
cpu_pure_ovh_075,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_076,CPU_PURE_OVH,20,0.373684,18.193906,0.577778,16,42
cpu_pure_ovh_077,CPU_PURE_OVH,20,0.373684,18.193906,0.577778,16,42
cpu_pure_ovh_078,CPU_PURE_OVH,20,0.378947,18.404432,0.577778,16,42
cpu_pure_ovh_079,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_080,CPU_PURE_OVH,20,0.378947,18.404432,0.577778,16,42
cpu_pure_ovh_081,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_082,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_083,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_084,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_085,CPU_PURE_OVH,20,0.373684,19.146814,0.555556,16,42
cpu_pure_ovh_086,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_087,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_088,CPU_PURE_OVH,20,0.368421,17.457064,0.577778,16,42
cpu_pure_ovh_089,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_090,CPU_PURE_OVH,20,0.368421,16.952909,0.555556,16,42
cpu_pure_ovh_091,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_092,CPU_PURE_OVH,20,0.389474,16.304709,0.577778,16,42
cpu_pure_ovh_093,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_094,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_095,CPU_PURE_OVH,20,0.373684,18.470914,0.555556,16,42
cpu_pure_ovh_096,CPU_PURE_OVH,20,0.363158,16.531856,0.555556,16,42
cpu_pure_ovh_097,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
cpu_pure_ovh_098,CPU_PURE_OVH,20,0.368421,18.869806,0.555556,16,42
cpu_pure_ovh_099,CPU_PURE_OVH,20,0.373684,17.878116,0.577778,16,42
