run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
mem_pure_ovh_000,MEM_PURE_OVH,20,0.094737,2.216066,0.177778,4,42
mem_pure_ovh_001,MEM_PURE_OVH,20,0.094737,3.196676,0.200000,4,42
mem_pure_ovh_002,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_003,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_004,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_005,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_006,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_007,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_008,MEM_PURE_OVH,20,0.084211,1.745152,0.177778,4,42
mem_pure_ovh_009,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_010,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_011,MEM_PURE_OVH,20,0.084211,1.584488,0.155556,4,42
mem_pure_ovh_012,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_013,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_014,MEM_PURE_OVH,20,0.084211,1.817175,0.200000,4,42
mem_pure_ovh_015,MEM_PURE_OVH,20,0.084211,1.584488,0.155556,4,42
mem_pure_ovh_016,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_017,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_018,MEM_PURE_OVH,20,0.094737,1.795014,0.177778,4,42
mem_pure_ovh_019,MEM_PURE_OVH,20,0.089474,2.531856,0.200000,4,42
mem_pure_ovh_020,MEM_PURE_OVH,20,0.084211,1.639889,0.177778,4,42
mem_pure_ovh_021,MEM_PURE_OVH,20,0.089474,2.027701,0.222222,4,42
mem_pure_ovh_022,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_023,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_024,MEM_PURE_OVH,20,0.084211,1.745152,0.177778,4,42
mem_pure_ovh_025,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_026,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_027,MEM_PURE_OVH,20,0.089474,1.706371,0.177778,4,42
mem_pure_ovh_028,MEM_PURE_OVH,20,0.089474,2.243767,0.177778,4,42
mem_pure_ovh_029,MEM_PURE_OVH,20,0.084211,2.060942,0.200000,4,42
mem_pure_ovh_030,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_031,MEM_PURE_OVH,20,0.094737,2.216066,0.200000,4,42
mem_pure_ovh_032,MEM_PURE_OVH,20,0.084211,2.060942,0.200000,4,42
mem_pure_ovh_033,MEM_PURE_OVH,20,0.094737,1.983380,0.200000,4,42
mem_pure_ovh_034,MEM_PURE_OVH,20,0.094737,2.138504,0.177778,4,42
mem_pure_ovh_035,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_036,MEM_PURE_OVH,20,0.089474,1.711911,0.200000,4,42
mem_pure_ovh_037,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_038,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_039,MEM_PURE_OVH,20,0.089474,2.166205,0.222222,4,42
mem_pure_ovh_040,MEM_PURE_OVH,20,0.105263,2.775623,0.200000,4,42
mem_pure_ovh_041,MEM_PURE_OVH,20,0.084211,1.639889,0.177778,4,42
mem_pure_ovh_042,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_043,MEM_PURE_OVH,20,0.084211,1.639889,0.177778,4,42
mem_pure_ovh_044,MEM_PURE_OVH,20,0.094737,3.196676,0.200000,4,42
mem_pure_ovh_045,MEM_PURE_OVH,20,0.089474,1.711911,0.200000,4,42
mem_pure_ovh_046,MEM_PURE_OVH,20,0.094737,1.983380,0.200000,4,42
mem_pure_ovh_047,MEM_PURE_OVH,20,0.100000,2.349030,0.200000,4,42
mem_pure_ovh_048,MEM_PURE_OVH,20,0.100000,2.299169,0.200000,4,42
mem_pure_ovh_049,MEM_PURE_OVH,20,0.094737,2.875346,0.200000,4,42
mem_pure_ovh_050,MEM_PURE_OVH,20,0.105263,2.720222,0.244444,4,42
mem_pure_ovh_051,MEM_PURE_OVH,20,0.094737,2.216066,0.200000,4,42
mem_pure_ovh_052,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_053,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_054,MEM_PURE_OVH,20,0.094737,2.509695,0.200000,4,42
mem_pure_ovh_055,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_056,MEM_PURE_OVH,20,0.100000,2.742382,0.222222,4,42
mem_pure_ovh_057,MEM_PURE_OVH,20,0.094737,1.983380,0.200000,4,42
mem_pure_ovh_058,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_059,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_060,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_061,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_062,MEM_PURE_OVH,20,0.084211,2.271468,0.200000,4,42
mem_pure_ovh_063,MEM_PURE_OVH,20,0.100000,2.404432,0.222222,4,42
mem_pure_ovh_064,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_065,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_066,MEM_PURE_OVH,20,0.084211,1.639889,0.177778,4,42
mem_pure_ovh_067,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_068,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_069,MEM_PURE_OVH,20,0.105263,2.720222,0.244444,4,42
mem_pure_ovh_070,MEM_PURE_OVH,20,0.094737,1.983380,0.200000,4,42
mem_pure_ovh_071,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_072,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_073,MEM_PURE_OVH,20,0.084211,1.479224,0.177778,4,42
mem_pure_ovh_074,MEM_PURE_OVH,20,0.094737,1.983380,0.200000,4,42
mem_pure_ovh_075,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_076,MEM_PURE_OVH,20,0.089474,2.166205,0.200000,4,42
mem_pure_ovh_077,MEM_PURE_OVH,20,0.094737,2.565097,0.177778,4,42
mem_pure_ovh_078,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_079,MEM_PURE_OVH,20,0.089474,1.506925,0.155556,4,42
mem_pure_ovh_080,MEM_PURE_OVH,20,0.089474,1.983380,0.177778,4,42
mem_pure_ovh_081,MEM_PURE_OVH,20,0.094737,2.454294,0.200000,4,42
mem_pure_ovh_082,MEM_PURE_OVH,20,0.105263,2.720222,0.244444,4,42
mem_pure_ovh_083,MEM_PURE_OVH,20,0.105263,2.720222,0.222222,4,42
mem_pure_ovh_084,MEM_PURE_OVH,20,0.084211,2.271468,0.200000,4,42
mem_pure_ovh_085,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_086,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_087,MEM_PURE_OVH,20,0.084211,1.429363,0.177778,4,42
mem_pure_ovh_088,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_089,MEM_PURE_OVH,20,0.084211,1.955679,0.177778,4,42
mem_pure_ovh_090,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_091,MEM_PURE_OVH,20,0.089474,1.900277,0.177778,4,42
mem_pure_ovh_092,MEM_PURE_OVH,20,0.100000,2.299169,0.222222,4,42
mem_pure_ovh_093,MEM_PURE_OVH,20,0.094737,2.426593,0.200000,4,42
mem_pure_ovh_094,MEM_PURE_OVH,20,0.084211,1.584488,0.155556,4,42
