run_id,label,n,ods,gap_var,first_half_ods,scrub_window,scrub_seed
cpu_att_000,CPU_ATT,20,0.031579,0.548476,0.066667,0,42
cpu_att_001,CPU_ATT,20,0.021053,0.33795,0.022222,0,42
cpu_att_002,CPU_ATT,20,0.021053,0.232687,0.044444,0,42
cpu_att_003,CPU_ATT,20,0.010526,0.166205,0.022222,0,42
cpu_att_004,CPU_ATT,20,0.021053,0.34903,0.044444,0,42
cpu_att_005,CPU_ATT,20,0.010526,0.132964,0.044444,0,42
cpu_att_006,CPU_ATT,20,0.021053,0.34903,0.066667,0,42
cpu_att_000,CPU_ATT,20,0.010526,0.238227,0.044444,0,42
cpu_att_001,CPU_ATT,20,0.005263,0.094183,0.022222,0,42
cpu_att_002,CPU_ATT,20,0.036842,1.163435,0.044444,0,42
cpu_att_003,CPU_ATT,20,0.031579,1.285319,0.133333,0,42
cpu_att_004,CPU_ATT,20,0.047368,0.99723,0.111111,0,42
cpu_att_005,CPU_ATT,20,0.026316,1.933518,0.111111,0,42
cpu_att_006,CPU_ATT,20,0.036842,0.847645,0.088889,0,42
cpu_att_007,CPU_ATT,20,0.005263,0.094183,0,0,42
cpu_att_008,CPU_ATT,20,0.047368,1.98892,0.088889,0,42
cpu_att_009,CPU_ATT,20,0.005263,0.094183,0.022222,0,42
cpu_att_010,CPU_ATT,20,0.031579,0.759003,0.111111,0,42
cpu_att_011,CPU_ATT,20,0.021053,0.559557,0.066667,0,42
cpu_att_012,CPU_ATT,20,0.005263,0.094183,0,0,42
cpu_att_013,CPU_ATT,20,0.031579,0.559557,0.088889,0,42
cpu_att_014,CPU_ATT,20,0.036842,0.559557,0.066667,0,42
cpu_att_015,CPU_ATT,20,0.026316,0.565097,0.066667,0,42
cpu_att_016,CPU_ATT,20,0.010526,0.132964,0.044444,0,42
cpu_att_017,CPU_ATT,20,0.042105,1.3241,0.111111,0,42
cpu_att_018,CPU_ATT,20,0.015789,0.216066,0.022222,0,42
cpu_att_019,CPU_ATT,20,0.036842,1.246537,0.133333,0,42
cpu_att_020,CPU_ATT,20,0.042105,2.027701,0.088889,0,42
cpu_att_021,CPU_ATT,20,0.026316,1.933518,0.111111,0,42
cpu_att_022,CPU_ATT,20,0.021053,0.34903,0.066667,0,42
cpu_att_023,CPU_ATT,20,0.042105,2.027701,0.088889,0,42
cpu_att_024,CPU_ATT,20,0.031579,0.759003,0.111111,0,42
cpu_att_025,CPU_ATT,20,0.005263,0.094183,0,0,42
cpu_att_026,CPU_ATT,20,0.036842,0.847645,0.133333,0,42
cpu_att_027,CPU_ATT,20,0.042105,0.764543,0.088889,0,42
cpu_att_028,CPU_ATT,20,0.052632,0.99723,0.088889,0,42
cpu_att_029,CPU_ATT,20,0.021053,0.32133,0.066667,0,42
cpu_att_030,CPU_ATT,20,0.010526,0.166205,0.044444,0,42
cpu_att_031,CPU_ATT,20,0.047368,1.778393,0.155556,0,42
cpu_att_032,CPU_ATT,20,0.047368,2.725762,0.111111,0,42
cpu_att_033,CPU_ATT,20,0.036842,1.141274,0.088889,0,42
cpu_att_034,CPU_ATT,20,0.031579,0.559557,0.088889,0,42
cpu_att_035,CPU_ATT,20,0.031579,0.459834,0.066667,0,42
cpu_att_036,CPU_ATT,20,0.057895,2.620499,0.111111,0,42
cpu_att_037,CPU_ATT,20,0.052632,2.631579,0.111111,0,42
cpu_att_038,CPU_ATT,20,0.036842,2.825485,0.133333,0,42
cpu_att_039,CPU_ATT,20,0.052632,3.894737,0.111111,0,42
cpu_att_040,CPU_ATT,20,0.010526,0.166205,0.022222,0,42
cpu_att_041,CPU_ATT,20,0.021053,0.33795,0.066667,0,42
cpu_att_042,CPU_ATT,20,0.026316,0.67036,0.066667,0,42
cpu_att_043,CPU_ATT,20,0.047368,2.725762,0.088889,0,42
cpu_att_044,CPU_ATT,20,0.026316,1.933518,0.111111,0,42
cpu_att_045,CPU_ATT,20,0.052632,0.936288,0.088889,0,42
cpu_att_046,CPU_ATT,20,0.031579,0.759003,0.088889,0,42
cpu_att_047,CPU_ATT,20,0.026316,0.459834,0.044444,0,42
cpu_att_048,CPU_ATT,20,0.010526,0.132964,0.022222,0,42
cpu_att_049,CPU_ATT,20,0.031579,0.454294,0.066667,0,42
cpu_att_050,CPU_ATT,20,0.010526,0.238227,0.044444,0,42
cpu_att_051,CPU_ATT,20,0.026316,0.67036,0.088889,0,42
cpu_att_052,CPU_ATT,20,0.031579,0.759003,0.111111,0,42
cpu_att_053,CPU_ATT,20,0.021053,0.34903,0.044444,0,42
cpu_att_054,CPU_ATT,20,0.036842,1.036011,0.111111,0,42
cpu_att_055,CPU_ATT,20,0.031579,1.285319,0.088889,0,42
cpu_att_057,CPU_ATT,20,0.015789,0.32133,0.022222,0,42
cpu_att_058,CPU_ATT,20,0.015789,0.193906,0.022222,0,42
cpu_att_060,CPU_ATT,20,0.015789,0.637119,0.066667,0,42
cpu_att_061,CPU_ATT,20,0.026316,1.933518,0.111111,0,42
cpu_att_062,CPU_ATT,20,0.015789,0.32133,0.066667,0,42
cpu_att_063,CPU_ATT,20,0.036842,0.742382,0.111111,0,42
cpu_att_064,CPU_ATT,20,0.021053,0.33795,0.022222,0,42
cpu_att_065,CPU_ATT,20,0.021053,0.232687,0.022222,0,42
cpu_att_066,CPU_ATT,20,0.021053,1.191136,0.088889,0,42
cpu_att_067,CPU_ATT,20,0.026316,1.933518,0.111111,0,42
cpu_att_068,CPU_ATT,20,0.031579,0.864266,0.088889,0,42
cpu_att_069,CPU_ATT,20,0.042105,1.3241,0.111111,0,42
cpu_att_070,CPU_ATT,20,0.015789,0.32133,0.044444,0,42
cpu_att_071,CPU_ATT,20,0.036842,1.562327,0.066667,0,42
